0;Undefined;1;Resting;2;Walking;3;Moving Exploration;4;Local Exploration;5;Supported Rearing;6;Unsupported Rearing;7;Grooming;
Frames; Behavior 
864;4
865;4
866;4
867;4
868;4
869;4
870;4
871;4
872;4
873;4
874;4
875;4
876;4
877;4
878;4
879;4
880;4
881;4
882;4
883;4
884;4
885;4
886;4
887;4
888;4
889;4
890;4
891;4
892;4
893;4
894;4
895;4
896;4
897;4
898;4
899;4
900;4
901;4
902;4
903;4
904;4
905;4
906;4
907;4
908;4
909;4
910;4
911;4
912;4
913;4
914;4
915;4
916;4
917;4
918;4
919;4
920;4
921;4
922;4
923;4
924;4
925;4
926;4
927;4
928;4
929;4
930;4
931;4
932;4
933;4
934;4
935;4
936;4
937;5
938;5
939;5
940;5
941;5
942;5
943;5
944;5
945;5
946;5
947;5
948;5
949;5
950;5
951;5
952;5
953;5
954;5
955;5
956;5
957;5
958;5
959;5
960;5
961;5
962;5
963;5
964;5
965;5
966;5
967;5
968;5
969;5
970;5
971;5
972;5
973;5
974;5
975;5
976;5
977;5
978;5
979;5
980;5
981;5
982;5
983;5
984;5
985;5
986;5
987;5
988;5
989;5
990;5
991;5
992;5
993;5
994;5
995;5
996;5
997;5
998;5
999;5
1000;5
1001;5
1002;5
1003;5
1004;5
1005;5
1006;5
1007;5
1008;5
1009;5
1010;5
1011;4
1012;4
1013;4
1014;4
1015;4
1016;4
1017;4
1018;4
1019;4
1020;4
1021;4
1022;3
1023;3
1024;3
1025;3
1026;3
1027;3
1028;3
1029;3
1030;3
1031;3
1032;3
1033;3
1034;3
1035;3
1036;3
1037;3
1038;3
1039;3
1040;3
1041;3
1042;3
1043;3
1044;3
1045;3
1046;3
1047;3
1048;3
1049;3
1050;3
1051;3
1052;3
1053;4
1054;4
1055;4
1056;4
1057;4
1058;4
1059;4
1060;4
1061;4
1062;4
1063;4
1064;4
1065;3
1066;3
1067;3
1068;3
1069;3
1070;3
1071;3
1072;3
1073;3
1074;3
1075;3
1076;3
1077;3
1078;4
1079;4
1080;4
1081;4
1082;2
1083;2
1084;2
1085;2
1086;2
1087;2
1088;2
1089;2
1090;2
1091;2
1092;2
1093;2
1094;2
1095;2
1096;2
1097;2
1098;2
1099;2
1100;2
1101;2
1102;2
1103;2
1104;2
1105;5
1106;5
1107;5
1108;5
1109;5
1110;5
1111;5
1112;5
1113;5
1114;5
1115;5
1116;5
1117;5
1118;5
1119;5
1120;5
1121;5
1122;5
1123;5
1124;5
1125;5
1126;5
1127;5
1128;5
1129;5
1130;5
1131;5
1132;5
1133;5
1134;5
1135;5
1136;5
1137;5
1138;5
1139;5
1140;5
1141;5
1142;4
1143;4
1144;4
1145;4
1146;4
1147;4
1148;4
1149;4
1150;4
1151;4
1152;4
1153;7
1154;7
1155;7
1156;7
1157;7
1158;7
1159;7
1160;7
1161;7
1162;7
1163;7
1164;7
1165;7
1166;7
1167;7
1168;7
1169;7
1170;7
1171;7
1172;7
1173;7
1174;7
1175;7
1176;7
1177;7
1178;7
1179;7
1180;7
1181;7
1182;7
1183;7
1184;7
1185;7
1186;7
1187;7
1188;7
1189;7
1190;7
1191;7
1192;7
1193;7
1194;7
1195;7
1196;7
1197;7
1198;7
1199;7
1200;7
1201;7
1202;7
1203;7
1204;7
1205;7
1206;7
1207;7
1208;7
1209;7
1210;7
1211;7
1212;7
1213;7
1214;7
1215;7
1216;7
1217;7
1218;7
1219;7
1220;7
1221;7
1222;7
1223;7
1224;7
1225;7
1226;7
1227;7
1228;7
1229;7
1230;7
1231;7
1232;7
1233;7
1234;7
1235;7
1236;7
1237;7
1238;7
1239;7
1240;7
1241;7
1242;7
1243;7
1244;7
1245;7
1246;7
1247;7
1248;7
1249;7
1250;7
1251;7
1252;7
1253;7
1254;7
1255;7
1256;7
1257;7
1258;7
1259;7
1260;7
1261;7
1262;7
1263;7
1264;7
1265;7
1266;7
1267;7
1268;7
1269;7
1270;7
1271;7
1272;7
1273;7
1274;7
1275;7
1276;7
1277;7
1278;7
1279;7
1280;7
1281;7
1282;7
1283;7
1284;7
1285;7
1286;7
1287;7
1288;7
1289;7
1290;7
1291;7
1292;7
1293;7
1294;7
1295;7
1296;7
1297;7
1298;7
1299;7
1300;7
1301;7
1302;7
1303;7
1304;7
1305;7
1306;7
1307;7
1308;7
1309;7
1310;7
1311;7
1312;7
1313;7
1314;7
1315;7
1316;7
1317;7
1318;7
1319;7
1320;7
1321;7
1322;7
1323;7
1324;7
1325;7
1326;7
1327;7
1328;7
1329;7
1330;7
1331;7
1332;7
1333;7
1334;7
1335;7
1336;7
1337;7
1338;7
1339;7
1340;7
1341;7
1342;7
1343;7
1344;7
1345;7
1346;7
1347;7
1348;7
1349;7
1350;7
1351;7
1352;7
1353;7
1354;7
1355;7
1356;7
1357;7
1358;7
1359;7
1360;7
1361;7
1362;7
1363;7
1364;7
1365;7
1366;7
1367;7
1368;7
1369;7
1370;7
1371;7
1372;7
1373;7
1374;7
1375;7
1376;7
1377;7
1378;7
1379;7
1380;7
1381;7
1382;7
1383;7
1384;7
1385;7
1386;7
1387;7
1388;7
1389;7
1390;7
1391;7
1392;7
1393;7
1394;7
1395;7
1396;7
1397;7
1398;7
1399;7
1400;7
1401;7
1402;7
1403;7
1404;7
1405;7
1406;7
1407;7
1408;7
1409;7
1410;7
1411;7
1412;7
1413;7
1414;7
1415;7
1416;7
1417;7
1418;7
1419;7
1420;7
1421;7
1422;7
1423;7
1424;7
1425;7
1426;7
1427;7
1428;7
1429;7
1430;7
1431;7
1432;7
1433;7
1434;7
1435;7
1436;7
1437;7
1438;7
1439;7
1440;7
1441;7
1442;7
1443;7
1444;7
1445;7
1446;7
1447;7
1448;7
1449;7
1450;7
1451;7
1452;7
1453;7
1454;7
1455;7
1456;7
1457;7
1458;7
1459;7
1460;7
1461;7
1462;7
1463;7
1464;7
1465;7
1466;7
1467;7
1468;7
1469;7
1470;7
1471;7
1472;7
1473;7
1474;7
1475;7
1476;7
1477;7
1478;7
1479;7
1480;7
1481;7
1482;7
1483;7
1484;7
1485;7
1486;7
1487;7
1488;7
1489;7
1490;7
1491;7
1492;7
1493;7
1494;7
1495;7
1496;7
1497;7
1498;7
1499;7
1500;7
1501;7
1502;7
1503;7
1504;7
1505;7
1506;7
1507;7
1508;7
1509;7
1510;7
1511;7
1512;7
1513;7
1514;7
1515;7
1516;7
1517;7
1518;7
1519;7
1520;7
1521;7
1522;7
1523;7
1524;7
1525;7
1526;7
1527;7
1528;7
1529;7
1530;7
1531;7
1532;7
1533;7
1534;7
1535;7
1536;7
1537;7
1538;7
1539;7
1540;7
1541;7
1542;7
1543;7
1544;7
1545;7
1546;7
1547;7
1548;7
1549;7
1550;7
1551;7
1552;7
1553;7
1554;7
1555;7
1556;7
1557;7
1558;7
1559;7
1560;7
1561;7
1562;7
1563;7
1564;7
1565;7
1566;7
1567;7
1568;7
1569;7
1570;7
1571;7
1572;7
1573;7
1574;7
1575;7
1576;7
1577;7
1578;7
1579;7
1580;7
1581;7
1582;7
1583;7
1584;7
1585;7
1586;7
1587;7
1588;7
1589;7
1590;7
1591;7
1592;7
1593;7
1594;7
1595;7
1596;7
1597;7
1598;7
1599;7
1600;7
1601;7
1602;7
1603;7
1604;7
1605;7
1606;7
1607;7
1608;7
1609;7
1610;7
1611;7
1612;7
1613;7
1614;7
1615;7
1616;7
1617;7
1618;7
1619;7
1620;7
1621;7
1622;7
1623;7
1624;7
1625;7
1626;7
1627;7
1628;7
1629;7
1630;7
1631;7
1632;7
1633;7
1634;7
1635;7
1636;7
1637;7
1638;7
1639;7
1640;7
1641;7
1642;7
1643;7
1644;7
1645;7
1646;7
1647;7
1648;7
1649;7
1650;7
1651;7
1652;7
1653;7
1654;7
1655;7
1656;7
1657;7
1658;7
1659;7
1660;7
1661;7
1662;7
1663;7
1664;7
1665;7
1666;7
1667;7
1668;7
1669;7
1670;7
1671;7
1672;7
1673;7
1674;7
1675;7
1676;7
1677;7
1678;7
1679;7
1680;7
1681;7
1682;7
1683;7
1684;7
1685;7
1686;7
1687;7
1688;7
1689;7
1690;7
1691;7
1692;7
1693;7
1694;7
1695;7
1696;7
1697;7
1698;7
1699;7
1700;7
1701;7
1702;7
1703;7
1704;7
1705;7
1706;7
1707;7
1708;7
1709;7
1710;7
1711;7
1712;7
1713;7
1714;7
1715;7
1716;7
1717;7
1718;7
1719;7
1720;7
1721;7
1722;7
1723;7
1724;7
1725;7
1726;7
1727;7
1728;7
1729;7
1730;7
1731;7
1732;7
1733;7
1734;7
1735;7
1736;7
1737;7
1738;7
1739;7
1740;7
1741;7
1742;7
1743;7
1744;7
1745;7
1746;7
1747;7
1748;7
1749;7
1750;7
1751;7
1752;7
1753;7
1754;7
1755;7
1756;7
1757;7
1758;7
1759;7
1760;7
1761;7
1762;7
1763;7
1764;7
1765;7
1766;7
1767;7
1768;7
1769;7
1770;7
1771;7
1772;7
1773;7
1774;7
1775;7
1776;7
1777;7
1778;7
1779;7
1780;7
1781;7
1782;7
1783;7
1784;7
1785;7
1786;7
1787;7
1788;7
1789;7
1790;7
1791;7
1792;7
1793;7
1794;7
1795;7
1796;7
1797;7
1798;7
1799;7
1800;7
1801;7
1802;7
1803;7
1804;7
1805;7
1806;7
1807;7
1808;7
1809;7
1810;7
1811;7
1812;7
1813;7
1814;7
1815;7
1816;7
1817;7
1818;7
1819;7
1820;7
1821;7
1822;7
1823;7
1824;7
1825;7
1826;7
1827;7
1828;7
1829;7
1830;7
1831;7
1832;7
1833;7
1834;7
1835;7
1836;7
1837;7
1838;7
1839;7
1840;7
1841;7
1842;7
1843;7
1844;7
1845;7
1846;7
1847;7
1848;7
1849;7
1850;7
1851;7
1852;7
1853;7
1854;7
1855;7
1856;7
1857;7
1858;7
1859;7
1860;7
1861;7
1862;7
1863;7
1864;7
1865;7
1866;7
1867;7
1868;7
1869;7
1870;7
1871;7
1872;7
1873;7
1874;7
1875;7
1876;7
1877;7
1878;7
1879;7
1880;7
1881;7
1882;7
1883;7
1884;7
1885;7
1886;7
1887;7
1888;7
1889;7
1890;7
1891;7
1892;7
1893;7
1894;7
1895;7
1896;7
1897;7
1898;7
1899;7
1900;7
1901;7
1902;7
1903;7
1904;7
1905;7
1906;7
1907;7
1908;7
1909;7
1910;7
1911;7
1912;7
1913;7
1914;7
1915;7
1916;7
1917;7
1918;7
1919;7
1920;7
1921;7
1922;7
1923;7
1924;7
1925;7
1926;7
1927;7
1928;7
1929;7
1930;7
1931;7
1932;7
1933;7
1934;7
1935;7
1936;7
1937;7
1938;7
1939;7
1940;7
1941;7
1942;7
1943;7
1944;7
1945;7
1946;7
1947;7
1948;7
1949;7
1950;7
1951;7
1952;7
1953;7
1954;7
1955;7
1956;7
1957;7
1958;7
1959;7
1960;7
1961;7
1962;7
1963;7
1964;7
1965;7
1966;7
1967;7
1968;7
1969;7
1970;7
1971;7
1972;7
1973;7
1974;7
1975;7
1976;7
1977;7
1978;7
1979;7
1980;7
1981;7
1982;7
1983;7
1984;7
1985;7
1986;7
1987;7
1988;7
1989;7
1990;7
1991;3
1992;3
1993;3
1994;3
1995;3
1996;3
1997;3
1998;3
1999;3
2000;3
2001;5
2002;5
2003;5
2004;5
2005;5
2006;5
2007;5
2008;5
2009;5
2010;5
2011;5
2012;5
2013;5
2014;5
2015;5
2016;5
2017;5
2018;5
2019;5
2020;5
2021;5
2022;5
2023;5
2024;5
2025;5
2026;5
2027;5
2028;5
2029;5
2030;5
2031;5
2032;5
2033;5
2034;5
2035;5
2036;5
2037;5
2038;5
2039;5
2040;5
2041;5
2042;5
2043;5
2044;5
2045;5
2046;5
2047;5
2048;5
2049;4
2050;4
2051;4
2052;4
2053;4
2054;3
2055;3
2056;3
2057;6
2058;6
2059;6
2060;6
2061;6
2062;6
2063;6
2064;6
2065;6
2066;6
2067;4
2068;4
2069;4
2070;4
2071;7
2072;7
2073;7
2074;7
2075;7
2076;7
2077;7
2078;7
2079;7
2080;7
2081;7
2082;7
2083;7
2084;7
2085;7
2086;7
2087;7
2088;7
2089;7
2090;7
2091;7
2092;7
2093;7
2094;7
2095;7
2096;7
2097;7
2098;7
2099;7
2100;7
2101;7
2102;7
2103;7
2104;7
2105;7
2106;7
2107;7
2108;7
2109;7
2110;7
2111;7
2112;7
2113;7
2114;7
2115;7
2116;7
2117;7
2118;7
2119;7
2120;7
2121;7
2122;7
2123;7
2124;7
2125;7
2126;7
2127;7
2128;7
2129;7
2130;7
2131;7
2132;7
2133;7
2134;7
2135;7
2136;7
2137;7
2138;7
2139;7
2140;7
2141;7
2142;7
2143;7
2144;7
2145;7
2146;7
2147;7
2148;7
2149;7
2150;7
2151;7
2152;7
2153;7
2154;7
2155;7
2156;7
2157;7
2158;7
2159;7
2160;7
2161;7
2162;7
2163;7
2164;7
2165;7
2166;7
2167;7
2168;7
2169;7
2170;7
2171;7
2172;7
2173;7
2174;7
2175;7
2176;7
2177;7
2178;7
2179;7
2180;7
2181;7
2182;7
2183;7
2184;7
2185;7
2186;7
2187;7
2188;7
2189;7
2190;7
2191;7
2192;7
2193;7
2194;7
2195;7
2196;7
2197;7
2198;7
2199;7
2200;7
2201;7
2202;7
2203;7
2204;7
2205;7
2206;7
2207;7
2208;7
2209;7
2210;7
2211;7
2212;7
2213;7
2214;7
2215;7
2216;7
2217;7
2218;7
2219;7
2220;7
2221;7
2222;7
2223;7
2224;7
2225;7
2226;7
2227;7
2228;7
2229;7
2230;7
2231;7
2232;7
2233;7
2234;7
2235;7
2236;7
2237;7
2238;7
2239;7
2240;7
2241;7
2242;7
2243;7
2244;7
2245;7
2246;7
2247;7
2248;7
2249;7
2250;7
2251;7
2252;7
2253;4
2254;4
2255;4
2256;4
2257;4
2258;4
2259;4
2260;4
2261;4
2262;4
2263;4
2264;4
2265;4
2266;4
2267;4
2268;4
2269;4
2270;7
2271;7
2272;7
2273;7
2274;7
2275;7
2276;7
2277;7
2278;7
2279;7
2280;7
2281;7
2282;7
2283;7
2284;7
2285;7
2286;7
2287;7
2288;7
2289;7
2290;7
2291;7
2292;7
2293;7
2294;7
2295;7
2296;7
2297;7
2298;7
2299;7
2300;7
2301;7
2302;7
2303;7
2304;7
2305;7
2306;7
2307;7
2308;7
2309;7
2310;7
2311;7
2312;7
2313;7
2314;7
2315;7
2316;7
2317;7
2318;7
2319;7
2320;7
2321;7
2322;7
2323;7
2324;7
2325;7
2326;7
2327;7
2328;7
2329;7
2330;7
2331;7
2332;7
2333;7
2334;7
2335;7
2336;7
2337;7
2338;7
2339;7
2340;7
2341;7
2342;7
2343;7
2344;7
2345;7
2346;7
2347;7
2348;7
2349;7
2350;7
2351;7
2352;7
2353;7
2354;7
2355;7
2356;7
2357;7
2358;7
2359;7
2360;7
2361;7
2362;7
2363;7
2364;7
2365;7
2366;7
2367;7
2368;7
2369;7
2370;7
2371;7
2372;7
2373;7
2374;7
2375;7
2376;7
2377;7
2378;7
2379;7
2380;7
2381;7
2382;7
2383;7
2384;7
2385;7
2386;7
2387;7
2388;7
2389;7
2390;7
2391;7
2392;7
2393;7
2394;7
2395;7
2396;7
2397;7
2398;7
2399;7
2400;7
2401;7
2402;7
2403;7
2404;7
2405;7
2406;7
2407;7
2408;7
2409;7
2410;7
2411;7
2412;7
2413;7
2414;7
2415;7
2416;7
2417;7
2418;7
2419;7
2420;7
2421;7
2422;7
2423;7
2424;7
2425;7
2426;7
2427;7
2428;7
2429;7
2430;7
2431;7
2432;7
2433;7
2434;7
2435;7
2436;7
2437;7
2438;7
2439;7
2440;7
2441;7
2442;7
2443;7
2444;7
2445;7
2446;6
2447;6
2448;6
2449;6
2450;6
2451;6
2452;6
2453;6
2454;6
2455;6
2456;6
2457;6
2458;6
2459;6
2460;6
2461;6
2462;6
2463;6
2464;6
2465;6
2466;6
2467;6
2468;6
2469;6
2470;6
2471;6
2472;6
2473;6
2474;6
2475;6
2476;6
2477;6
2478;6
2479;6
2480;6
2481;6
2482;6
2483;6
2484;6
2485;6
2486;6
2487;6
2488;6
2489;6
2490;6
2491;6
2492;6
2493;6
2494;6
2495;6
2496;6
2497;6
2498;6
2499;6
2500;6
2501;6
2502;6
2503;6
2504;6
2505;6
2506;6
2507;6
2508;6
2509;6
2510;6
2511;6
2512;6
2513;6
2514;6
2515;6
2516;6
2517;6
2518;6
2519;6
2520;6
2521;6
2522;6
2523;6
2524;6
2525;6
2526;4
2527;4
2528;4
2529;4
2530;4
2531;4
2532;4
2533;4
2534;4
2535;4
2536;4
2537;4
2538;4
2539;7
2540;7
2541;7
2542;7
2543;7
2544;7
2545;7
2546;7
2547;7
2548;7
2549;7
2550;7
2551;7
2552;7
2553;7
2554;7
2555;7
2556;7
2557;7
2558;7
2559;7
2560;7
2561;7
2562;7
2563;7
2564;7
2565;7
2566;7
2567;7
2568;7
2569;7
2570;7
2571;7
2572;7
2573;7
2574;7
2575;7
2576;7
2577;7
2578;7
2579;7
2580;7
2581;7
2582;7
2583;7
2584;7
2585;7
2586;7
2587;4
2588;4
2589;4
2590;4
2591;4
2592;4
2593;4
2594;4
2595;4
2596;4
2597;4
2598;4
2599;4
2600;4
2601;6
2602;6
2603;6
2604;6
2605;6
2606;6
2607;6
2608;6
2609;6
2610;4
2611;4
2612;4
2613;4
2614;4
2615;4
2616;4
2617;4
2618;4
2619;4
2620;4
2621;4
2622;4
2623;4
2624;4
2625;4
2626;4
2627;4
2628;4
2629;4
2630;4
2631;4
2632;4
2633;4
2634;4
2635;4
2636;6
2637;6
2638;6
2639;6
2640;6
2641;6
2642;6
2643;6
2644;6
2645;6
2646;6
2647;6
2648;6
2649;6
2650;6
2651;6
2652;6
2653;6
2654;4
2655;4
2656;4
2657;4
2658;4
2659;4
2660;4
2661;4
2662;3
2663;3
2664;3
2665;3
2666;3
2667;4
2668;4
2669;4
2670;4
2671;4
2672;4
2673;4
2674;4
2675;4
2676;4
2677;4
2678;4
2679;7
2680;7
2681;7
2682;7
2683;7
2684;7
2685;7
2686;7
2687;7
2688;7
2689;7
2690;7
2691;7
2692;7
2693;7
2694;7
2695;7
2696;7
2697;7
2698;7
2699;7
2700;7
2701;7
2702;7
2703;7
2704;7
2705;7
2706;7
2707;7
2708;7
2709;7
2710;7
2711;7
2712;7
2713;7
2714;7
2715;7
2716;7
2717;7
2718;7
2719;7
2720;7
2721;7
2722;7
2723;7
2724;7
2725;7
2726;7
2727;7
2728;7
2729;7
2730;7
2731;7
2732;7
2733;7
2734;7
2735;4
2736;4
2737;4
2738;4
2739;4
2740;4
2741;4
2742;4
2743;4
2744;4
2745;4
2746;4
2747;4
2748;4
2749;4
2750;4
2751;4
2752;4
2753;4
2754;4
2755;4
2756;4
2757;4
2758;4
2759;4
2760;4
2761;4
2762;4
2763;6
2764;6
2765;6
2766;6
2767;6
2768;6
2769;6
2770;6
2771;6
2772;6
2773;6
2774;6
2775;6
2776;6
2777;6
2778;6
2779;6
2780;6
2781;6
2782;6
2783;6
2784;6
2785;6
2786;6
2787;6
2788;6
2789;6
2790;6
2791;4
2792;4
2793;4
2794;4
2795;4
2796;4
2797;4
2798;4
2799;4
2800;3
2801;3
2802;3
2803;3
2804;3
2805;3
2806;3
2807;3
2808;6
2809;6
2810;6
2811;6
2812;6
2813;6
2814;6
2815;6
2816;6
2817;6
2818;6
2819;3
2820;3
2821;3
2822;3
2823;3
2824;3
2825;3
2826;3
2827;3
2828;3
2829;3
2830;3
2831;3
2832;3
2833;3
2834;3
2835;3
2836;3
2837;3
2838;3
2839;3
2840;3
2841;3
2842;3
2843;3
2844;3
2845;3
2846;3
2847;3
2848;3
2849;3
2850;3
2851;3
2852;3
2853;3
2854;3
2855;3
2856;3
2857;3
2858;3
2859;3
2860;3
2861;3
2862;3
2863;4
2864;4
2865;4
2866;4
2867;4
2868;3
2869;3
2870;3
2871;3
2872;3
2873;3
2874;3
2875;3
2876;3
2877;3
2878;3
2879;3
2880;3
2881;3
2882;3
2883;3
2884;3
2885;3
2886;4
2887;4
2888;4
2889;4
2890;4
2891;4
2892;4
2893;4
2894;4
2895;4
2896;2
2897;2
2898;2
2899;2
2900;2
2901;2
2902;2
2903;2
2904;2
2905;4
2906;4
2907;4
2908;4
2909;4
2910;4
2911;4
2912;4
2913;4
2914;4
2915;4
2916;4
2917;4
2918;4
2919;4
2920;4
2921;4
2922;4
2923;4
2924;4
2925;4
2926;4
2927;4
2928;4
2929;3
2930;3
2931;3
2932;3
2933;3
2934;3
2935;3
2936;3
2937;3
2938;3
2939;3
2940;3
2941;3
2942;3
2943;3
2944;3
2945;3
2946;3
2947;3
2948;3
2949;3
2950;3
2951;3
2952;3
2953;4
2954;4
2955;4
2956;4
2957;4
2958;4
2959;4
2960;4
2961;4
2962;4
2963;4
2964;4
2965;4
2966;4
2967;4
